gbifID	datasetKey	occurrenceID	kingdom	phylum	class	order	family	genus	species	infraspecificEpithet	taxonRank	scientificName	verbatimScientificName	verbatimScientificNameAuthorship	countryCode	locality	stateProvince	occurrenceStatus	individualCount	publishingOrgKey	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	elevation	elevationAccuracy	depth	depthAccuracy	eventDate	day	month	year	taxonKey	speciesKey	basisOfRecord	institutionCode	collectionCode	catalogNumber	recordNumber	identifiedBy	dateIdentified	license	rightsHolder	recordedBy	typeStatus	establishmentMeans	lastInterpreted	mediaType	issue
4631254186	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD_ATL_NZ:OBS1915879761	Animalia	Chordata	Aves	Passeriformes	Acanthisittidae	Xenicus	Xenicus gilviventris		SPECIES	Xenicus gilviventris Pelzeln, 1867	Xenicus gilviventris		NZ	Fiordland NP--east Homer Tunnel	Southland	PRESENT	1	e2e717bf-551a-4917-bdc9-4fa0f342c530	-44.7642	167.9869							2023-12-30	30	12	2023	2484583	2484583	HUMAN_OBSERVATION	CLO	EBIRD_ATL_NZ	OBS1915879761				CC_BY_4_0		obsr525100			2024-04-17T08:44:00.861Z		CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
4627810458	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD_ATL_NZ:OBS1860583993	Animalia	Chordata	Aves	Passeriformes	Acanthisittidae	Xenicus	Xenicus gilviventris		SPECIES	Xenicus gilviventris Pelzeln, 1867	Xenicus gilviventris		NZ	Homer Tunnel, Milford Sound Highway, Fiordland National Park, Southland, NZ (-44.765, 167.989)	Southland	PRESENT	3	e2e717bf-551a-4917-bdc9-4fa0f342c530	-44.764706	167.98927							2023-10-25	25	10	2023	2484583	2484583	HUMAN_OBSERVATION	CLO	EBIRD_ATL_NZ	OBS1860583993				CC_BY_4_0		obsr744169			2024-04-17T09:27:08.475Z		CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
4627331192	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS1891178692	Animalia	Chordata	Aves	Passeriformes	Acanthisittidae	Xenicus	Xenicus gilviventris		SPECIES	Xenicus gilviventris Pelzeln, 1867	Xenicus gilviventris		NZ	Fiordland NP--east Homer Tunnel	Southland	PRESENT	1	e2e717bf-551a-4917-bdc9-4fa0f342c530	-44.7642	167.9869							2023-12-06	6	12	2023	2484583	2484583	HUMAN_OBSERVATION	CLO	EBIRD	OBS1891178692				CC_BY_4_0		obsr53116			2024-04-17T08:42:27.648Z		CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
4624550576	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD_ATL_NZ:OBS1615358183	Animalia	Chordata	Aves	Passeriformes	Acanthisittidae	Xenicus	Xenicus gilviventris		SPECIES	Xenicus gilviventris Pelzeln, 1867	Xenicus gilviventris		NZ	Newlands Valley, Makarora	Otago	PRESENT	7	e2e717bf-551a-4917-bdc9-4fa0f342c530	-44.185738	168.97601							2023-01-25	25	1	2023	2484583	2484583	HUMAN_OBSERVATION	CLO	EBIRD_ATL_NZ	OBS1615358183				CC_BY_4_0		obsr662115			2024-04-17T10:09:44.677Z		CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
4624242829	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS1625796432	Animalia	Chordata	Aves	Passeriformes	Acanthisittidae	Xenicus	Xenicus gilviventris		SPECIES	Xenicus gilviventris Pelzeln, 1867	Xenicus gilviventris		NZ	Arthur's Pass NP--Otira Valley Track	West Coast	PRESENT	1	e2e717bf-551a-4917-bdc9-4fa0f342c530	-42.89815	171.5439							2023-02-08	8	2	2023	2484583	2484583	HUMAN_OBSERVATION	CLO	EBIRD	OBS1625796432				CC_BY_4_0		obsr353952			2024-04-17T10:07:27.453Z		CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
4622586045	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD_ATL_NZ:OBS1651112731	Animalia	Chordata	Aves	Passeriformes	Acanthisittidae	Xenicus	Xenicus gilviventris		SPECIES	Xenicus gilviventris Pelzeln, 1867	Xenicus gilviventris		NZ	Kingston, NZ (-45.325, 168.449)	Otago	PRESENT	2	e2e717bf-551a-4917-bdc9-4fa0f342c530	-45.324905	168.44939							2023-02-26	26	2	2023	2484583	2484583	HUMAN_OBSERVATION	CLO	EBIRD_ATL_NZ	OBS1651112731				CC_BY_4_0		obsr2702656			2024-04-17T08:59:45.103Z		CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
4620970249	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD_CAN:OBS1958300680	Animalia	Chordata	Aves	Passeriformes	Acanthisittidae	Xenicus	Xenicus gilviventris		SPECIES	Xenicus gilviventris Pelzeln, 1867	Xenicus gilviventris		NZ	Fiordland NP--east Homer Tunnel	Southland	PRESENT	1	e2e717bf-551a-4917-bdc9-4fa0f342c530	-44.7642	167.9869							2004-12-06	6	12	2004	2484583	2484583	HUMAN_OBSERVATION	CLO	EBIRD_CAN	OBS1958300680				CC_BY_4_0		obsr1222367			2024-04-17T10:11:57.294Z		CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
4618729248	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD_ATL_NZ:OBS1679968476	Animalia	Chordata	Aves	Passeriformes	Acanthisittidae	Xenicus	Xenicus gilviventris		SPECIES	Xenicus gilviventris Pelzeln, 1867	Xenicus gilviventris		NZ	Southland, NZ (-45.747, 167.404)	Southland	PRESENT	2	e2e717bf-551a-4917-bdc9-4fa0f342c530	-45.746727	167.404							2023-04-09	9	4	2023	2484583	2484583	HUMAN_OBSERVATION	CLO	EBIRD_ATL_NZ	OBS1679968476				CC_BY_4_0		obsr1392623			2024-04-17T09:27:01.737Z		CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
4618488107	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD_ATL_NZ:OBS1615085298	Animalia	Chordata	Aves	Passeriformes	Acanthisittidae	Xenicus	Xenicus gilviventris		SPECIES	Xenicus gilviventris Pelzeln, 1867	Xenicus gilviventris		NZ	Wall mountains, Southland, NZ (-45.58, 167.238)	Southland	PRESENT	1	e2e717bf-551a-4917-bdc9-4fa0f342c530	-45.579906	167.23824							2023-01-23	23	1	2023	2484583	2484583	HUMAN_OBSERVATION	CLO	EBIRD_ATL_NZ	OBS1615085298				CC_BY_4_0		obsr1430668			2024-04-17T09:01:37.498Z		CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
4616091734	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD_ATL_NZ:OBS1643299603	Animalia	Chordata	Aves	Passeriformes	Acanthisittidae	Xenicus	Xenicus gilviventris		SPECIES	Xenicus gilviventris Pelzeln, 1867	Xenicus gilviventris		NZ	BOTE (-45.312, 168.497)	Otago	PRESENT	2	e2e717bf-551a-4917-bdc9-4fa0f342c530	-45.311874	168.49677							2023-02-25	25	2	2023	2484583	2484583	HUMAN_OBSERVATION	CLO	EBIRD_ATL_NZ	OBS1643299603				CC_BY_4_0		obsr666493			2024-04-17T09:26:33.336Z		CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
4615814843	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD_ATL_NZ:OBS1630238777	Animalia	Chordata	Aves	Passeriformes	Acanthisittidae	Xenicus	Xenicus gilviventris		SPECIES	Xenicus gilviventris Pelzeln, 1867	Xenicus gilviventris		NZ	Fiordland NP--east Homer Tunnel	Southland	PRESENT	4	e2e717bf-551a-4917-bdc9-4fa0f342c530	-44.7642	167.9869							2023-02-12	12	2	2023	2484583	2484583	HUMAN_OBSERVATION	CLO	EBIRD_ATL_NZ	OBS1630238777				CC_BY_4_0		obsr1119249			2024-04-17T09:00:01.785Z		CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
4611212259	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD_ATL_NZ:OBS1642289647	Animalia	Chordata	Aves	Passeriformes	Acanthisittidae	Xenicus	Xenicus gilviventris		SPECIES	Xenicus gilviventris Pelzeln, 1867	Xenicus gilviventris		NZ	BOTE (-45.314, 168.514)	Otago	PRESENT	2	e2e717bf-551a-4917-bdc9-4fa0f342c530	-45.31355	168.5137							2023-02-25	25	2	2023	2484583	2484583	HUMAN_OBSERVATION	CLO	EBIRD_ATL_NZ	OBS1642289647				CC_BY_4_0		obsr1167227			2024-04-17T10:09:30.175Z		CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
4611169976	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD_ATL_NZ:OBS1643299602	Animalia	Chordata	Aves	Passeriformes	Acanthisittidae	Xenicus	Xenicus gilviventris		SPECIES	Xenicus gilviventris Pelzeln, 1867	Xenicus gilviventris		NZ	BOTE (-45.313, 168.498)	Otago	PRESENT	2	e2e717bf-551a-4917-bdc9-4fa0f342c530	-45.312614	168.49828							2023-02-25	25	2	2023	2484583	2484583	HUMAN_OBSERVATION	CLO	EBIRD_ATL_NZ	OBS1643299602				CC_BY_4_0		obsr666493			2024-04-17T09:26:33.319Z		CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
4610915795	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD_ATL_NZ:OBS1642287868	Animalia	Chordata	Aves	Passeriformes	Acanthisittidae	Xenicus	Xenicus gilviventris		SPECIES	Xenicus gilviventris Pelzeln, 1867	Xenicus gilviventris		NZ	BOTE (-45.311, 168.494)	Otago	PRESENT	1	e2e717bf-551a-4917-bdc9-4fa0f342c530	-45.311	168.49423							2023-02-25	25	2	2023	2484583	2484583	HUMAN_OBSERVATION	CLO	EBIRD_ATL_NZ	OBS1642287868				CC_BY_4_0		obsr1880480			2024-04-17T09:00:32.104Z		CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
4610042012	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD_ATL_NZ:OBS1642274540	Animalia	Chordata	Aves	Passeriformes	Acanthisittidae	Xenicus	Xenicus gilviventris		SPECIES	Xenicus gilviventris Pelzeln, 1867	Xenicus gilviventris		NZ	BOTE (-45.314, 168.514)	Otago	PRESENT	2	e2e717bf-551a-4917-bdc9-4fa0f342c530	-45.31355	168.5137							2023-02-25	25	2	2023	2484583	2484583	HUMAN_OBSERVATION	CLO	EBIRD_ATL_NZ	OBS1642274540				CC_BY_4_0		obsr1880480			2024-04-17T08:39:15.641Z		CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
4609834846	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD_ATL_NZ:OBS1627714679	Animalia	Chordata	Aves	Passeriformes	Acanthisittidae	Xenicus	Xenicus gilviventris		SPECIES	Xenicus gilviventris Pelzeln, 1867	Xenicus gilviventris		NZ	Avalanche Peak - Crow River Route, Canterbury, NZ (-42.943, 171.536)	Canterbury	PRESENT	2	e2e717bf-551a-4917-bdc9-4fa0f342c530	-42.94313	171.53606							2023-02-11	11	2	2023	2484583	2484583	HUMAN_OBSERVATION	CLO	EBIRD_ATL_NZ	OBS1627714679				CC_BY_4_0		obsr285338			2024-04-17T09:30:36.465Z		CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
4609263238	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD_NZ:OBS1608351057	Animalia	Chordata	Aves	Passeriformes	Acanthisittidae	Xenicus	Xenicus gilviventris		SPECIES	Xenicus gilviventris Pelzeln, 1867	Xenicus gilviventris		NZ	Upper Routeburn	Otago	PRESENT	2	e2e717bf-551a-4917-bdc9-4fa0f342c530	-44.711037	168.17723							2023-01-13	13	1	2023	2484583	2484583	HUMAN_OBSERVATION	CLO	EBIRD_NZ	OBS1608351057				CC_BY_4_0		obsr533132			2024-04-17T09:22:36.089Z		CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
4609161066	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD_ATL_NZ:OBS1613799286	Animalia	Chordata	Aves	Passeriformes	Acanthisittidae	Xenicus	Xenicus gilviventris		SPECIES	Xenicus gilviventris Pelzeln, 1867	Xenicus gilviventris		NZ	Southland, NZ (-45.704, 167.16)	Southland	PRESENT	2	e2e717bf-551a-4917-bdc9-4fa0f342c530	-45.7039	167.15962							2023-01-13	13	1	2023	2484583	2484583	HUMAN_OBSERVATION	CLO	EBIRD_ATL_NZ	OBS1613799286				CC_BY_4_0		obsr1392623			2024-04-17T08:59:42.714Z		CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
4608985816	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS1772246915	Animalia	Chordata	Aves	Passeriformes	Acanthisittidae	Xenicus	Xenicus gilviventris		SPECIES	Xenicus gilviventris Pelzeln, 1867	Xenicus gilviventris		NZ	Walter Peak	Otago	PRESENT	1	e2e717bf-551a-4917-bdc9-4fa0f342c530	-45.127487	168.56111							2023-02-25	25	2	2023	2484583	2484583	HUMAN_OBSERVATION	CLO	EBIRD	OBS1772246915				CC_BY_4_0		obsr1392042			2024-04-17T08:41:06.102Z		CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
4607084789	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/204561553	Animalia	Chordata	Aves	Passeriformes	Acanthisittidae	Xenicus	Xenicus gilviventris		SPECIES	Xenicus gilviventris Pelzeln, 1867	Xenicus gilviventris		NZ		Canterbury	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	-43.714935	170.071193	294.0						2024-03-17T22:18	17	3	2024	2484583	2484583	HUMAN_OBSERVATION	iNaturalist	Observations	204561553		tree_creeper	2024-03-30T15:19:09	CC_BY_NC_4_0	tree_creeper	tree_creeper			2024-09-21T09:34:03.453Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4606771883	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/204458832	Animalia	Chordata	Aves	Passeriformes	Acanthisittidae	Xenicus	Xenicus gilviventris		SPECIES	Xenicus gilviventris Pelzeln, 1867	Xenicus gilviventris		NZ		West Coast	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	-42.762855	171.29127							2024-03-30T10:41:38	30	3	2024	2484583	2484583	HUMAN_OBSERVATION	iNaturalist	Observations	204458832		fieldd	2024-03-29T21:47:28	CC_BY_NC_4_0	fieldd	fieldd			2024-09-21T09:34:20.513Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4606697835	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/205050407	Animalia	Chordata	Aves	Passeriformes	Acanthisittidae	Xenicus	Xenicus gilviventris		SPECIES	Xenicus gilviventris Pelzeln, 1867	Xenicus gilviventris		NZ		West Coast	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	-42.899642	171.519656	500.0						2024-03-30T10:09	30	3	2024	2484583	2484583	HUMAN_OBSERVATION	iNaturalist	Observations	205050407		Lucy Dean	2024-04-02T05:37:45	CC_BY_NC_4_0	Lucy Dean	Lucy Dean			2024-09-21T09:34:14.616Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4597619428	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/203038721	Animalia	Chordata	Aves	Passeriformes	Acanthisittidae	Xenicus	Xenicus gilviventris		SPECIES	Xenicus gilviventris Pelzeln, 1867	Xenicus gilviventris		NZ		West Coast	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	-43.814831	169.34055	122.0						2024-03-16T11:50	16	3	2024	2484583	2484583	HUMAN_OBSERVATION	iNaturalist	Observations	203038721		lynettehartley	2024-03-18T23:33:23	CC_BY_4_0	lynettehartley	lynettehartley			2024-09-21T09:34:40.577Z		COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4597581787	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/203153446	Animalia	Chordata	Aves	Passeriformes	Acanthisittidae	Xenicus	Xenicus gilviventris		SPECIES	Xenicus gilviventris Pelzeln, 1867	Xenicus gilviventris		NZ		West Coast	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	-42.89563	171.537748	488.0						2024-03-16T14:48	16	3	2024	2484583	2484583	HUMAN_OBSERVATION	iNaturalist	Observations	203153446		Ben Ackerley	2024-03-19T21:13:15	CC_BY_NC_4_0	Ben Ackerley	Ben Ackerley			2024-09-21T09:33:59.362Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4597533789	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/202786681	Animalia	Chordata	Aves	Passeriformes	Acanthisittidae	Xenicus	Xenicus gilviventris		SPECIES	Xenicus gilviventris Pelzeln, 1867	Xenicus gilviventris		NZ		West Coast	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	-42.897971	171.529074	28.0						2024-03-16T14:08	16	3	2024	2484583	2484583	HUMAN_OBSERVATION	iNaturalist	Observations	202786681		Samuel Amaris	2024-03-17T08:41:05	CC_BY_NC_4_0	Samuel Amaris	Samuel Amaris			2024-09-21T09:29:00.915Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4597518531	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/203038719	Animalia	Chordata	Aves	Passeriformes	Acanthisittidae	Xenicus	Xenicus gilviventris		SPECIES	Xenicus gilviventris Pelzeln, 1867	Xenicus gilviventris		NZ		West Coast	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	-43.815201	169.338801	123.0						2024-03-16T11:38	16	3	2024	2484583	2484583	HUMAN_OBSERVATION	iNaturalist	Observations	203038719		lynettehartley	2024-03-18T23:33:22	CC_BY_4_0	lynettehartley	lynettehartley			2024-09-21T09:05:31.024Z		COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4597516872	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/203153445	Animalia	Chordata	Aves	Passeriformes	Acanthisittidae	Xenicus	Xenicus gilviventris		SPECIES	Xenicus gilviventris Pelzeln, 1867	Xenicus gilviventris		NZ		West Coast	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	-42.896039	171.534672	244.0						2024-03-16T14:44	16	3	2024	2484583	2484583	HUMAN_OBSERVATION	iNaturalist	Observations	203153445		Ben Ackerley	2024-03-19T21:13:15	CC_BY_NC_4_0	Ben Ackerley	Ben Ackerley			2024-09-21T09:34:04.556Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4597387708	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/201989893	Animalia	Chordata	Aves	Passeriformes	Acanthisittidae	Xenicus	Xenicus gilviventris		SPECIES	Xenicus gilviventris Pelzeln, 1867	Xenicus gilviventris		NZ		Southland	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	-44.797753	167.778651							2024-03-11T13:00:58	11	3	2024	2484583	2484583	HUMAN_OBSERVATION	iNaturalist	Observations	201989893		Simon Nicholas	2024-03-11T00:05:21	CC_BY_NC_4_0	Simon Nicholas	Simon Nicholas			2024-09-21T09:07:57.787Z	StillImage	CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4597170841	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/203153449	Animalia	Chordata	Aves	Passeriformes	Acanthisittidae	Xenicus	Xenicus gilviventris		SPECIES	Xenicus gilviventris Pelzeln, 1867	Xenicus gilviventris		NZ		West Coast	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	-42.895751	171.533192	244.0						2024-03-16T14:06	16	3	2024	2484583	2484583	HUMAN_OBSERVATION	iNaturalist	Observations	203153449		Ben Ackerley	2024-03-19T21:13:16	CC_BY_NC_4_0	Ben Ackerley	Ben Ackerley			2024-09-21T09:28:42.137Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4597156896	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/203153448	Animalia	Chordata	Aves	Passeriformes	Acanthisittidae	Xenicus	Xenicus gilviventris		SPECIES	Xenicus gilviventris Pelzeln, 1867	Xenicus gilviventris		NZ		West Coast	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	-42.897232	171.537763	488.0						2024-03-16T14:19	16	3	2024	2484583	2484583	HUMAN_OBSERVATION	iNaturalist	Observations	203153448		Ben Ackerley	2024-03-19T21:13:16	CC_BY_NC_4_0	Ben Ackerley	Ben Ackerley			2024-09-21T09:34:06.212Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4597100930	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/202786684	Animalia	Chordata	Aves	Passeriformes	Acanthisittidae	Xenicus	Xenicus gilviventris		SPECIES	Xenicus gilviventris Pelzeln, 1867	Xenicus gilviventris		NZ		West Coast	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	-42.897778	171.52948	30.0						2024-03-16T14:22	16	3	2024	2484583	2484583	HUMAN_OBSERVATION	iNaturalist	Observations	202786684		Samuel Amaris	2024-03-17T08:41:06	CC_BY_NC_4_0	Samuel Amaris	Samuel Amaris			2024-09-21T09:30:04.486Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4597089934	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/202786683	Animalia	Chordata	Aves	Passeriformes	Acanthisittidae	Xenicus	Xenicus gilviventris		SPECIES	Xenicus gilviventris Pelzeln, 1867	Xenicus gilviventris		NZ		West Coast	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	-42.89768	171.529269	46.0						2024-03-16T13:55	16	3	2024	2484583	2484583	HUMAN_OBSERVATION	iNaturalist	Observations	202786683		Samuel Amaris	2024-03-17T08:41:05	CC_BY_NC_4_0	Samuel Amaris	Samuel Amaris			2024-09-21T09:29:21.701Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4596974032	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/202114107	Animalia	Chordata	Aves	Passeriformes	Acanthisittidae	Xenicus	Xenicus gilviventris		SPECIES	Xenicus gilviventris Pelzeln, 1867	Xenicus gilviventris		NZ		Otago	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	-44.704299	168.188802	471.0						2024-03-09T15:28:40	9	3	2024	2484583	2484583	HUMAN_OBSERVATION	iNaturalist	Observations	202114107		Eva&Manu	2024-03-12T01:19:18	CC_BY_NC_4_0	Eva&Manu	Eva&Manu			2024-09-21T09:33:53.450Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4596934059	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/202113154	Animalia	Chordata	Aves	Passeriformes	Acanthisittidae	Xenicus	Xenicus gilviventris		SPECIES	Xenicus gilviventris Pelzeln, 1867	Xenicus gilviventris		NZ		Otago	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	-44.707248	168.194094	507.0						2024-03-09T15:37:18	9	3	2024	2484583	2484583	HUMAN_OBSERVATION	iNaturalist	Observations	202113154		Eva&Manu	2024-03-12T01:11:14	CC_BY_NC_4_0	Eva&Manu	Eva&Manu			2024-09-21T09:35:07.133Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4596877099	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/201795871	Animalia	Chordata	Aves	Passeriformes	Acanthisittidae	Xenicus	Xenicus gilviventris		SPECIES	Xenicus gilviventris Pelzeln, 1867	Xenicus gilviventris		NZ		West Coast	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	-42.896252	171.532938							2024-01-31T15:59	31	1	2024	2484583	2484583	HUMAN_OBSERVATION	iNaturalist	Observations	201795871		Ben Weatherley	2024-07-22T03:48:29	CC0_1_0	Julien Renoult	Julien Renoult			2024-09-21T09:06:13.331Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4535731845	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/201189584	Animalia	Chordata	Aves	Passeriformes	Acanthisittidae	Xenicus	Xenicus gilviventris		SPECIES	Xenicus gilviventris Pelzeln, 1867	Xenicus gilviventris		NZ		West Coast	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	-42.898914	171.519865	1368.0						2023-01-16T09:19:12	16	1	2023	2484583	2484583	HUMAN_OBSERVATION	iNaturalist	Observations	201189584		franbellbird	2024-03-03T22:51:25	CC_BY_NC_4_0	franbellbird	franbellbird			2024-09-21T09:29:03.478Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
