GLOBAL UNIQUE IDENTIFIER	LAST EDITED DATE	TAXONOMIC ORDER	CATEGORY	TAXON CONCEPT ID	COMMON NAME	SCIENTIFIC NAME	SUBSPECIES COMMON NAME	SUBSPECIES SCIENTIFIC NAME	EXOTIC CODE	OBSERVATION COUNT	BREEDING CODE	BREEDING CATEGORY	BEHAVIOR CODE	AGE/SEX	COUNTRY	COUNTRY CODE	STATE	STATE CODE	COUNTY	COUNTY CODE	IBA CODE	BCR CODE	USFWS CODE	ATLAS BLOCK	LOCALITY	LOCALITY ID	LOCALITY TYPE	LATITUDE	LONGITUDE	OBSERVATION DATE	TIME OBSERVATIONS STARTED	OBSERVER ID	SAMPLING EVENT IDENTIFIER	PROTOCOL TYPE	PROTOCOL CODE	PROJECT CODE	DURATION MINUTES	EFFORT DISTANCE KM	EFFORT AREA HA	NUMBER OBSERVERS	ALL SPECIES REPORTED	GROUP IDENTIFIER	HAS MEDIA	APPROVED	REVIEWED	REASON	TRIP COMMENTS	SPECIES COMMENTS	
URN:CornellLabOfOrnithology:EBIRD:OBS2353541807	2024-07-30 17:08:10.568949	12976	species	avibase-19420218	South Island Wren	Xenicus gilviventris				1					New Zealand	NZ	West Coast	NZ-WTC	Westland District	NZ-WTC-057				blkDA27	Troyte TROYTE14	L35328800	P	-43.7445219	169.8971715	2024-01-30		obsr6143070	S189583376	Incidental	P20	EBIRD_ATL_NZ				1	0		0	1	0		Troyte2024 1080_treeline_beechgap		
URN:CornellLabOfOrnithology:EBIRD:OBS2353542882	2024-07-30 17:08:15.937925	12976	species	avibase-19420218	South Island Wren	Xenicus gilviventris				3					New Zealand	NZ	West Coast	NZ-WTC	Westland District	NZ-WTC-057				blkCQ40	Mt Barron BARRON10	L35329010	P	-42.8454210	171.5300190	2024-01-26		obsr6143070	S189584311	Incidental	P20	EBIRD_ATL_NZ				1	0		0	1	0		Mt Barron2024 Island		
URN:CornellLabOfOrnithology:EBIRD:OBS2353542892	2024-07-30 17:08:15.970042	12976	species	avibase-19420218	South Island Wren	Xenicus gilviventris				1					New Zealand	NZ	West Coast	NZ-WTC	Westland District	NZ-WTC-057				blkCT36	Hokitika River HOKI7	L35329014	P	-43.0995500	171.1106900	2024-01-24		obsr6143070	S189584321	Incidental	P20	EBIRD_ATL_NZ				1	0		0	1	0		Hokitika River2024 1080_tops_beech		
URN:CornellLabOfOrnithology:EBIRD:OBS2353541645	2024-07-30 17:08:09.959724	12976	species	avibase-19420218	South Island Wren	Xenicus gilviventris				4					New Zealand	NZ	West Coast	NZ-WTC	Westland District	NZ-WTC-057				blkDC23	Zeilian Creek Z3	L35328773	P	-43.8671190	169.4684570	2024-01-16		obsr6143070	S189583213	Incidental	P20	EBIRD_ATL_NZ				1	0		0	1	0		Zeilian Creek2024 1080_tops+trap_beech		
URN:CornellLabOfOrnithology:EBIRD:OBS2353541756	2024-07-30 17:08:10.385176	12976	species	avibase-19420218	South Island Wren	Xenicus gilviventris				4					New Zealand	NZ	West Coast	NZ-WTC	Westland District	NZ-WTC-057				blkDA27	Troyte TROYTE12	L35328791	P	-43.7407900	169.9095540	2024-01-31		obsr6143070	S189583324	Incidental	P20	EBIRD_ATL_NZ				1	0		0	1	0		Troyte2024 1080_treeline_beechgap		
URN:CornellLabOfOrnithology:EBIRD:OBS2353541980	2024-07-30 17:08:11.190875	12976	species	avibase-19420218	South Island Wren	Xenicus gilviventris				4					New Zealand	NZ	West Coast	NZ-WTC	Westland District	NZ-WTC-057				blkCQ40	Mt Barron BARRON9	L35328824	P	-42.8426990	171.5310990	2024-01-25		obsr6143070	S189583552	Incidental	P20	EBIRD_ATL_NZ				1	0		0	1	0		Mt Barron2024 control_beech		
URN:CornellLabOfOrnithology:EBIRD:OBS2353541999	2024-07-30 17:08:11.267792	12976	species	avibase-19420218	South Island Wren	Xenicus gilviventris				4					New Zealand	NZ	West Coast	NZ-WTC	Westland District	NZ-WTC-057				blkCS36	Hokitika River HOKI15	L35328829	P	-43.0910470	171.1011860	2024-01-25		obsr6143070	S189583571	Incidental	P20	EBIRD_ATL_NZ				1	0		0	1	0		Hokitika River2024 1080_tops_beech		
URN:CornellLabOfOrnithology:EBIRD:OBS2353542877	2024-07-30 17:08:15.92018	12976	species	avibase-19420218	South Island Wren	Xenicus gilviventris				1					New Zealand	NZ	West Coast	NZ-WTC	Westland District	NZ-WTC-057				blkCQ40	Mt Barron BARRON11	L35329008	P	-42.8488200	171.5289980	2024-01-26		obsr6143070	S189584306	Incidental	P20	EBIRD_ATL_NZ				1	0		0	1	0		Mt Barron2024 Island		
URN:CornellLabOfOrnithology:EBIRD:OBS2353542879	2024-07-30 17:08:15.92699	12976	species	avibase-19420218	South Island Wren	Xenicus gilviventris				1					New Zealand	NZ	West Coast	NZ-WTC	Westland District	NZ-WTC-057				blkCQ40	Mt Barron BARRON3	L35329009	P	-42.8420040	171.5397560	2024-01-25		obsr6143070	S189584308	Incidental	P20	EBIRD_ATL_NZ				1	0		0	1	0		Mt Barron2024 control_beech		
URN:CornellLabOfOrnithology:EBIRD:OBS2353541744	2024-07-30 17:08:10.341814	12976	species	avibase-19420218	South Island Wren	Xenicus gilviventris				1					New Zealand	NZ	West Coast	NZ-WTC	Westland District	NZ-WTC-057				blkDA27	Troyte TROYTE11	L35328790	P	-43.7422410	169.9119450	2024-01-29		obsr6143070	S189583312	Incidental	P20	EBIRD_ATL_NZ				1	0		0	1	0		Troyte2024 1080_treeline_beechgap		
URN:CornellLabOfOrnithology:EBIRD:OBS2353541995	2024-07-30 17:08:11.25575	12976	species	avibase-19420218	South Island Wren	Xenicus gilviventris				1					New Zealand	NZ	West Coast	NZ-WTC	Westland District	NZ-WTC-057				blkCS36	Hokitika River HOKI18	L35328828	P	-43.0835380	171.0964820	2024-01-26		obsr6143070	S189583567	Incidental	P20	EBIRD_ATL_NZ				1	0		0	1	0		Hokitika River2024 1080_tops_beech		
URN:CornellLabOfOrnithology:EBIRD:OBS2353542643	2024-07-30 17:08:15.116499	12976	species	avibase-19420218	South Island Wren	Xenicus gilviventris				1					New Zealand	NZ	West Coast	NZ-WTC	Westland District	NZ-WTC-057				blkCV33	Aciphylla ACIPHYLLA20	L35328931	P	-43.2846207	170.7170169	2024-01-30		obsr6143070	S189584071	Incidental	P20	EBIRD_ATL_NZ				1	0		0	1	0		Aciphylla2024 1080_treeline+trap_beech		
URN:CornellLabOfOrnithology:EBIRD:OBS2353542886	2024-07-30 17:08:15.951695	12976	species	avibase-19420218	South Island Wren	Xenicus gilviventris				1					New Zealand	NZ	West Coast	NZ-WTC	Westland District	NZ-WTC-057				blkCT36	Hokitika River HOKI11	L35329011	P	-43.0992990	171.1078140	2024-01-25		obsr6143070	S189584315	Incidental	P20	EBIRD_ATL_NZ				1	0		0	1	0		Hokitika River2024 1080_treeline+trap_beech		
URN:CornellLabOfOrnithology:EBIRD:OBS2353543036	2024-07-30 17:08:16.475704	12976	species	avibase-19420218	South Island Wren	Xenicus gilviventris				1					New Zealand	NZ	West Coast	NZ-WTC	Westland District	NZ-WTC-057				blkDA27	Troyte TROYTE17	L35329080	P	-43.7390129	169.8879443	2024-01-30		obsr6143070	S189584466	Incidental	P20	EBIRD_ATL_NZ				1	0		0	1	0		Troyte2024 1080_treeline_beechgap		
URN:CornellLabOfOrnithology:EBIRD:OBS2353542642	2024-07-30 17:08:15.112697	12976	species	avibase-19420218	South Island Wren	Xenicus gilviventris				3					New Zealand	NZ	West Coast	NZ-WTC	Westland District	NZ-WTC-057				blkCV33	Aciphylla ACIPHYLLA20	L35328931	P	-43.2846207	170.7170169	2024-01-29		obsr6143070	S189584070	Incidental	P20	EBIRD_ATL_NZ				1	0		0	1	0		Aciphylla2024 1080_treeline+trap_beech		
URN:CornellLabOfOrnithology:EBIRD:OBS2353542868	2024-07-30 17:08:15.889182	12976	species	avibase-19420218	South Island Wren	Xenicus gilviventris				3					New Zealand	NZ	West Coast	NZ-WTC	Westland District	NZ-WTC-057				blkCQ40	Mt Barron BARRON14	L35329006	P	-42.8473950	171.5240780	2024-01-24		obsr6143070	S189584297	Incidental	P20	EBIRD_ATL_NZ				1	0		0	1	0		Mt Barron2024 1080_tops+trap_beech		
URN:CornellLabOfOrnithology:EBIRD:OBS2353542888	2024-07-30 17:08:15.957785	12976	species	avibase-19420218	South Island Wren	Xenicus gilviventris				1					New Zealand	NZ	West Coast	NZ-WTC	Westland District	NZ-WTC-057				blkCT36	Hokitika River HOKI9	L35329012	P	-43.1064010	171.1077950	2024-01-25		obsr6143070	S189584317	Incidental	P20	EBIRD_ATL_NZ				1	0		0	1	0		Hokitika River2024 1080_tops_beech		
URN:CornellLabOfOrnithology:EBIRD:OBS2353543027	2024-07-30 17:08:16.444013	12976	species	avibase-19420218	South Island Wren	Xenicus gilviventris				1					New Zealand	NZ	West Coast	NZ-WTC	Westland District	NZ-WTC-057				blkCQ40	Mt Barron BARRON20	L35329070	P	-42.8425110	171.5271730	2024-01-26		obsr6143070	S189584457	Incidental	P20	EBIRD_ATL_NZ				1	0		0	1	0		Mt Barron2024 control_beech		
URN:CornellLabOfOrnithology:EBIRD:OBS2353541624	2024-07-30 17:08:09.886401	12976	species	avibase-19420218	South Island Wren	Xenicus gilviventris				2					New Zealand	NZ	West Coast	NZ-WTC	Westland District	NZ-WTC-057				blkDB23	Zeilian Creek Z7	L35328768	P	-43.8623600	169.4704980	2024-01-17		obsr6143070	S189583192	Incidental	P20	EBIRD_ATL_NZ				1	0		0	1	0		Zeilian Creek2024 traponly_beech		
URN:CornellLabOfOrnithology:EBIRD:OBS2353541727	2024-07-30 17:08:10.276577	12976	species	avibase-19420218	South Island Wren	Xenicus gilviventris				1					New Zealand	NZ	West Coast	NZ-WTC	Westland District	NZ-WTC-057				blkDA27	Troyte TROYTE8	L35328788	P	-43.7360220	169.9104880	2024-01-29		obsr6143070	S189583295	Incidental	P20	EBIRD_ATL_NZ				1	0		0	1	0		Troyte2024 1080_treeline_beechgap		
URN:CornellLabOfOrnithology:EBIRD:OBS2353541932	2024-07-30 17:08:11.016746	12976	species	avibase-19420218	South Island Wren	Xenicus gilviventris				2					New Zealand	NZ	West Coast	NZ-WTC	Westland District	NZ-WTC-057				blkCV33	Aciphylla ACIPHYLLA8	L35328815	P	-43.2800290	170.7179160	2024-01-31		obsr6143070	S189583502	Incidental	P20	EBIRD_ATL_NZ				1	0		0	1	0		Aciphylla2024 1080_treeline+trap_beech		
URN:CornellLabOfOrnithology:EBIRD:OBS2353541931	2024-07-30 17:08:11.012211	12976	species	avibase-19420218	South Island Wren	Xenicus gilviventris				3					New Zealand	NZ	West Coast	NZ-WTC	Westland District	NZ-WTC-057				blkCV33	Aciphylla ACIPHYLLA8	L35328815	P	-43.2800290	170.7179160	2024-01-30		obsr6143070	S189583501	Incidental	P20	EBIRD_ATL_NZ				1	0		0	1	0		Aciphylla2024 1080_treeline+trap_beech		
URN:CornellLabOfOrnithology:EBIRD:OBS2353541824	2024-07-30 17:08:10.642301	12976	species	avibase-19420218	South Island Wren	Xenicus gilviventris				3					New Zealand	NZ	West Coast	NZ-WTC	Westland District	NZ-WTC-057				blkCV33	Aciphylla ACIPHYLLA9	L35328802	P	-43.2848070	170.7227160	2024-01-30		obsr6143070	S189583393	Incidental	P20	EBIRD_ATL_NZ				1	0		0	1	0		Aciphylla2024 1080_treeline_beech		
URN:CornellLabOfOrnithology:EBIRD:OBS2353541703	2024-07-30 17:08:10.196767	12976	species	avibase-19420218	South Island Wren	Xenicus gilviventris				1					New Zealand	NZ	West Coast	NZ-WTC	Westland District	NZ-WTC-057				blkDA27	Troyte TROYTE2	L35328785	P	-43.7365540	169.8885684	2024-01-29		obsr6143070	S189583271	Incidental	P20	EBIRD_ATL_NZ				1	0		0	1	0		Troyte2024 1080_treeline_beechgap		
URN:CornellLabOfOrnithology:EBIRD:OBS2353541765	2024-07-30 17:08:10.41712	12976	species	avibase-19420218	South Island Wren	Xenicus gilviventris				1					New Zealand	NZ	West Coast	NZ-WTC	Westland District	NZ-WTC-057				blkDA27	Troyte TROYTE13	L35328792	P	-43.7417640	169.9058320	2024-01-29		obsr6143070	S189583333	Incidental	P20	EBIRD_ATL_NZ				1	0		0	1	0		Troyte2024 1080_treeline_beechgap		
URN:CornellLabOfOrnithology:EBIRD:OBS2353542890	2024-07-30 17:08:15.963928	12976	species	avibase-19420218	South Island Wren	Xenicus gilviventris				1					New Zealand	NZ	West Coast	NZ-WTC	Westland District	NZ-WTC-057				blkCT36	Hokitika River HOKI12	L35329013	P	-43.0991440	171.1031150	2024-01-25		obsr6143070	S189584319	Incidental	P20	EBIRD_ATL_NZ				1	0		0	1	0		Hokitika River2024 1080_tops_beech		
URN:CornellLabOfOrnithology:EBIRD:OBS1940691232	2024-02-02 22:28:49.409691	12976	species	avibase-19420218	South Island Wren	Xenicus gilviventris				2					New Zealand	NZ	West Coast	NZ-WTC	Westland District	NZ-WTC-057					upper otira	L29064071	P	-42.8963373	171.5421356	2024-01-31	10:58:00	obsr4077937	S160465245	Stationary	P21	EBIRD	37			1	1		1	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS2353542997	2024-07-30 17:08:16.345452	12976	species	avibase-19420218	South Island Wren	Xenicus gilviventris				3					New Zealand	NZ	West Coast	NZ-WTC	Westland District	NZ-WTC-057				blkCZ28	Copland STR7	L35329052	P	-43.6289670	170.0506070	2024-01-30		obsr6143070	S189584427	Incidental	P20	EBIRD_ATL_NZ				1	0		0	1	0		Copland2024 1080_treeline+trap_beech		
URN:CornellLabOfOrnithology:EBIRD:OBS2353543020	2024-07-30 17:08:16.420457	12976	species	avibase-19420218	South Island Wren	Xenicus gilviventris				1					New Zealand	NZ	West Coast	NZ-WTC	Westland District	NZ-WTC-057				blkCQ40	Mt Barron BARRON17	L35329066	P	-42.8388980	171.5272680	2024-01-25		obsr6143070	S189584450	Incidental	P20	EBIRD_ATL_NZ				1	0		0	1	0		Mt Barron2024 control_beech		
URN:CornellLabOfOrnithology:EBIRD:OBS2353543031	2024-07-30 17:08:16.458208	12976	species	avibase-19420218	South Island Wren	Xenicus gilviventris				1					New Zealand	NZ	West Coast	NZ-WTC	Westland District	NZ-WTC-057				blkCT36	Hokitika River HOKI8	L35329075	P	-43.1031600	171.1101050	2024-01-26		obsr6143070	S189584461	Incidental	P20	EBIRD_ATL_NZ				1	0		0	1	0		Hokitika River2024 1080_treeline+trap_beech		
URN:CornellLabOfOrnithology:EBIRD:OBS2353541658	2024-07-30 17:08:10.034779	12976	species	avibase-19420218	South Island Wren	Xenicus gilviventris				2					New Zealand	NZ	West Coast	NZ-WTC	Westland District	NZ-WTC-057				blkDA27	Troyte TROYTE3	L35328775	P	-43.7354350	169.8919130	2024-01-31		obsr6143070	S189583226	Incidental	P20	EBIRD_ATL_NZ				1	0		0	1	0		Troyte2024 1080_treeline_beechgap		
URN:CornellLabOfOrnithology:EBIRD:OBS2353541689	2024-07-30 17:08:10.150266	12976	species	avibase-19420218	South Island Wren	Xenicus gilviventris				2					New Zealand	NZ	West Coast	NZ-WTC	Westland District	NZ-WTC-057				blkDA27	Troyte TROYTE16	L35328779	P	-43.7420737	169.8869411	2024-01-31		obsr6143070	S189583257	Incidental	P20	EBIRD_ATL_NZ				1	0		0	1	0		Troyte2024 1080_tops+trap_beech		
URN:CornellLabOfOrnithology:EBIRD:OBS2353541777	2024-07-30 17:08:10.460464	12976	species	avibase-19420218	South Island Wren	Xenicus gilviventris				1					New Zealand	NZ	West Coast	NZ-WTC	Westland District	NZ-WTC-057				blkDA27	Troyte TROYTE18	L35328793	P	-43.7420575	169.8856877	2024-01-31		obsr6143070	S189583345	Incidental	P20	EBIRD_ATL_NZ				1	0		0	1	0		Troyte2024 1080_tops+trap_beech		
URN:CornellLabOfOrnithology:EBIRD:OBS2353541887	2024-07-30 17:08:10.866782	12976	species	avibase-19420218	South Island Wren	Xenicus gilviventris				2					New Zealand	NZ	West Coast	NZ-WTC	Westland District	NZ-WTC-057				blkCV33	Aciphylla ACIPHYLLA2	L35328809	P	-43.2773910	170.7291610	2024-01-31		obsr6143070	S189583457	Incidental	P20	EBIRD_ATL_NZ				1	0		0	1	0		Aciphylla2024 1080_treeline_beech		
URN:CornellLabOfOrnithology:EBIRD:OBS2353543019	2024-07-30 17:08:16.417243	12976	species	avibase-19420218	South Island Wren	Xenicus gilviventris				3					New Zealand	NZ	West Coast	NZ-WTC	Westland District	NZ-WTC-057				blkCQ40	Mt Barron BARRON17	L35329066	P	-42.8388980	171.5272680	2024-01-24		obsr6143070	S189584449	Incidental	P20	EBIRD_ATL_NZ				1	0		0	1	0		Mt Barron2024 Island		
URN:CornellLabOfOrnithology:EBIRD:OBS2353543026	2024-07-30 17:08:16.440547	12976	species	avibase-19420218	South Island Wren	Xenicus gilviventris				1					New Zealand	NZ	West Coast	NZ-WTC	Westland District	NZ-WTC-057				blkCQ40	Mt Barron BARRON20	L35329070	P	-42.8425110	171.5271730	2024-01-25		obsr6143070	S189584456	Incidental	P20	EBIRD_ATL_NZ				1	0		0	1	0		Mt Barron2024 1080_tops+trap_beech		
URN:CornellLabOfOrnithology:EBIRD:OBS2353541712	2024-07-30 17:08:10.226626	12976	species	avibase-19420218	South Island Wren	Xenicus gilviventris				3					New Zealand	NZ	West Coast	NZ-WTC	Westland District	NZ-WTC-057				blkDA27	Troyte TROYTE5	L35328786	P	-43.7341660	169.9041080	2024-01-29		obsr6143070	S189583280	Incidental	P20	EBIRD_ATL_NZ				1	0		0	1	0		Troyte2024 1080_treeline_beechgap		
URN:CornellLabOfOrnithology:EBIRD:OBS2353541897	2024-07-30 17:08:10.896822	12976	species	avibase-19420218	South Island Wren	Xenicus gilviventris				2					New Zealand	NZ	West Coast	NZ-WTC	Westland District	NZ-WTC-057				blkCV33	Aciphylla ACIPHYLLA4	L35328810	P	-43.2797110	170.7258280	2024-01-31		obsr6143070	S189583467	Incidental	P20	EBIRD_ATL_NZ				1	0		0	1	0		Aciphylla2024 1080_treeline_beech		
URN:CornellLabOfOrnithology:EBIRD:OBS2353541913	2024-07-30 17:08:10.950546	12976	species	avibase-19420218	South Island Wren	Xenicus gilviventris				1					New Zealand	NZ	West Coast	NZ-WTC	Westland District	NZ-WTC-057				blkCV33	Aciphylla ACIPHYLLA6	L35328813	P	-43.2784940	170.7173040	2024-01-29		obsr6143070	S189583483	Incidental	P20	EBIRD_ATL_NZ				1	0		0	1	0		Aciphylla2024 1080_treeline+trap_beech		
