POLITICAL_UNIT,NAME,WGMS_ID,YEAR,TIME_SYSTEM,BEGIN_PERIOD,END_WINTER,END_PERIOD,ELA_PREFIX,ELA,ELA_UNC,MIN_SITES_ACC,MAX_SITES_ACC,MIN_SITES_ABL,MAX_SITES_ABL,ACC_AREA,ACC_AREA_UNC,ABL_AREA,ABL_AREA_UNC,AAR,INVESTIGATOR,SPONS_AGENCY,REFERENCE,REMARKS
FR,SARENNE,357,1974,STR,19730904,,19740917,>,3150.0,,,,,,,,,,0.0,,,PSFG (1977): FoG 1970-1975 (Vol. III).,
FR,SARENNE,357,1975,STR,19740917,,19750927,,,,,,,,,,,,100.0,,,PSFG (1977): FoG 1970-1975 (Vol. III).,
FR,SARENNE,357,1976,FXD,19759999,,19769999,,,,,,,,,,,,,,,PSFG (1985): FoG 1975-1980 (Vol. IV).,
FR,SARENNE,357,1977,FXD,19769999,,19779999,,,,,,,,,,,,,,,PSFG (1985): FoG 1975-1980 (Vol. IV).,
FR,SARENNE,357,1978,FXD,19779999,,19789999,,,,,,,,,,,,,,,PSFG (1985): FoG 1975-1980 (Vol. IV).,
FR,SARENNE,357,1979,FXD,19789999,,19799999,,,,,,,,,,,,,,,PSFG (1985): FoG 1975-1980 (Vol. IV).,
FR,SARENNE,357,1980,FXD,19799999,,19809999,,,,,,,,,,,,,,,PSFG (1985): FoG 1975-1980 (Vol. IV).,
FR,SARENNE,357,1981,COM,19809999,,19819999,,,,,,,,,,,,,,,WGMS (1988): FoG 1980-1985 (Vol. V).,
FR,SARENNE,357,1982,COM,19819999,,19829999,,,,,,,,,,,,,,,WGMS (1988): FoG 1980-1985 (Vol. V).,
FR,SARENNE,357,1983,COM,19829999,,19839999,,,,,,,,,,,,,,,WGMS (1988): FoG 1980-1985 (Vol. V).,
FR,SARENNE,357,1984,COM,19839999,,19849999,,,,,,,,,,,,,,,WGMS (1988): FoG 1980-1985 (Vol. V).,
FR,SARENNE,357,1985,COM,19849999,,19859999,,,,,,,,,,,,,,,WGMS (1988): FoG 1980-1985 (Vol. V).,
FR,SARENNE,357,1986,,19859999,,19869999,,,,,,,,,,,,,,,WGMS (1993): FoG 1985-1990 (Vol. VI).,
FR,SARENNE,357,1987,,19869999,,19879999,,,,,,,,,,,,,,,WGMS (1993): FoG 1985-1990 (Vol. VI).,
FR,SARENNE,357,1988,,19879999,,19889999,,,,,,,,,,,,,,,WGMS (1993): FoG 1985-1990 (Vol. VI).,
FR,SARENNE,357,1989,,19889999,,19899999,,,,,,,,,,,,,,,WGMS (1993): FoG 1985-1990 (Vol. VI).,
FR,SARENNE,357,1990,,19899999,,19909999,,,,,,,,,,,,,,,WGMS (1993): FoG 1985-1990 (Vol. VI).,
FR,SARENNE,357,1991,COM,19900926,,19910930,,,,,,,,,,,,,,,WGMS (1998): FoG 1990-1995 (Vol. VII).,
FR,SARENNE,357,1992,COM,19910930,,19921001,,,,,,,,,,,,,,,WGMS (1998): FoG 1990-1995 (Vol. VII).,
FR,SARENNE,357,1993,COM,19921001,,19930909,,,,,,,,,,,,,,,WGMS (1998): FoG 1990-1995 (Vol. VII).,
FR,SARENNE,357,1994,COM,19930909,,19941003,,,,,,,,,,,,,,,WGMS (1998): FoG 1990-1995 (Vol. VII).,
FR,SARENNE,357,1995,COM,19941003,,19951018,,,,,,,,,,,,,,,WGMS (1998): FoG 1990-1995 (Vol. VII).,
FR,SARENNE,357,1996,STR,19950914,,19961018,,,,2,5,3,5,,,,,,F. Valla,CEMAGREF,WGMS (2005): FoG 1995-2000 (Vol. VIII).,
FR,SARENNE,357,1997,STR,19961018,,19971002,,,,2,5,3,5,,,,,,F. Valla,CEMAGREF,WGMS (2005): FoG 1995-2000 (Vol. VIII).,
FR,SARENNE,357,1998,STR,19971002,,19980924,,,,2,5,3,5,,,,,,F. Valla,CEMAGREF,WGMS (2005): FoG 1995-2000 (Vol. VIII).,
FR,SARENNE,357,1999,STR,19980924,,19991006,,,,2,5,3,5,,,,,,F. Valla,CEMAGREF,WGMS (2005): FoG 1995-2000 (Vol. VIII).,
FR,SARENNE,357,2000,STR,19991006,,20001019,,,,2,5,3,5,,,,,,F. Valla,CEMAGREF,WGMS (2005): FoG 1995-2000 (Vol. VIII).,
FR,SARENNE,357,2001,STR,20001019,20010531,20011005,,,,0,2,5,7,,,,,,Emmanuel Thibert,CEMAGREF,,
FR,SARENNE,357,2002,STR,20011005,20020517,20021016,,,,0,2,5,7,,,,,,Emmanuel Thibert,CEMAGREF,,
FR,SARENNE,357,2003,STR,20021016,20030512,20030929,,,,0,2,5,7,,,,,,Emmanuel Thibert,CEMAGREF,,
FR,SARENNE,357,2004,STR,20030929,20040518,20041011,,,,0,2,5,7,,,,,,Emmanuel Thibert,CEMAGREF,,
FR,SARENNE,357,2005,STR,20041011,20050428,20051024,,,,0,2,5,7,,,,,,Emmanuel Thibert,CEMAGREF,,
FR,SARENNE,357,2006,STR,20051024,20060428,20061031,,,,0,2,5,7,,,,,,Emmanuel Thibert,CEMAGREF,WGMS (2012): FoG 2005-2010 (Vol. X).,
FR,SARENNE,357,2007,STR,20061031,20070424,20071022,,,,0,2,5,7,,,,,,Emmanuel Thibert,CEMAGREF,WGMS (2012): FoG 2005-2010 (Vol. X).,
FR,SARENNE,357,2008,STR,20071022,20080424,20081026,,,,0,2,5,7,,,,,,Emmanuel Thibert,CEMAGREF,WGMS (2011): GMBB No. 11 (2008-2009). WGMS (2012): FoG 2005-2010 (Vol. X).,
FR,SARENNE,357,2009,STR,20081026,20090423,20091019,,,,0,2,5,7,,,,,,Emmanuel Thibert,CEMAGREF,,
FR,SARENNE,357,2010,STR,20091019,20100421,20101023,,,,0,2,5,7,,,,,,Emmanuel Thibert,CEMAGREF,WGMS (2013): GMBB No. 12 (2010-2011). WGMS (2012): FoG 2005-2010 (Vol. X).,
FR,SARENNE,357,2011,STR,20101023,20110421,20111008,,,,0,2,5,7,,,,,,,,WGMS (2013): GMBB No. 12 (2010-2011).,
FR,SARENNE,357,2012,STR,20111008,20120503,20121025,,,,0,2,5,7,,,,,,Emmanuel Thibert,IRSTEA,WGMS (2015): GGCB No. 1 (2012-2013).,
FR,SARENNE,357,2013,STR,20121025,20130613,20131018,,,,0,2,5,7,,,,,,Emmanuel Thibert,IRSTEA,WGMS (2015): GGCB No. 1 (2012-2013).,
FR,SARENNE,357,2014,STR,20131018,20140424,20141104,,,,0,2,5,7,,,,,,Emmanuel Thibert,IRSTEA,WGMS (2017): GGCB No. 2 (2014-2015).,
FR,SARENNE,357,2015,FLO,20141104,20150415,20151012,>,2973.0,,0,0,6,8,0.0,0.0,0.098,0.01,0.0,Emmanuel THIBERT,"ETNA research unit, Irstea, 2 rue de la papeterie, BP76, 38402 Saint Martin d'Hères, France",WGMS (2017): GGCB No. 2 (2014-2015).,no accumulation area
FR,SARENNE,357,2016,STR,20151012,20160414,20161007,,,,0,2,5,7,,,,,,Emmanuel Thibert,IRSTEA,,
FR,SARENNE,357,2017,,,,,,,,,,,,,,,,,Emmanuel Thibert,IRSTEA,,
FR,SARENNE,357,2018,STR,20171012,20180413,20181025,>,2973.0,,0,2,5,7,,,,,0.0,"E. Thibert, M. Bonnefoy",IRSTEA,,
FR,SARENNE,357,2019,STR,20181025,20190429,20191022,,,,0,2,5,7,,,,,,"E. Thibert, M. Bonnefoy, X. Ravanat",INRAE,,
FR,SARENNE,357,2020,FLO,20191022,20200506,20200925,>,2970.0,20.0,0,0,3,3,0.0,0.0,0.098,0.01,0.0,"Emmanuel THIBERT, Mylène BONNEFOY","ETNA-INRAE, Grenoble",,
FR,SARENNE,357,2021,FLO,20200925,20210607,20211001,>,,,0,0,3,3,,,,,,"Emmanuel THIBERT, Mylène BONNEFOY","ETNA-INRAE, Grenoble",,
FR,SARENNE,357,2022,FLO,20211001,20220414,20220922,>,,,0,0,3,3,,,,,,"Emmanuel THIBERT, Mylène BONNEFOY",INRAE,,
FR,TRE LA TETE,1314,2014,FLO,20139999,20140521,20141005,,3050.0,,,,,,,,,,53.0,Luc Moreau,CNRS Lab. EDYTEM associé.,,
FR,TRE LA TETE,1314,2015,FLO,20141005,20150518,20150930,,,,,,,,,,,,,Luc Moreau,CNRS Lab. EDYTEM associé.,,
FR,TRE LA TETE,1314,2016,FLO,20150930,20160516,20160926,,,,,,,,,,,,52.0,Luc Moreau,CNRS Lab. EDYTEM associé.,,
FR,TRE LA TETE,1314,2017,,,,,,,,,,,,,,,,,Luc Moreau,CNRS Lab. EDYTEM associé.,,
FR,TRE LA TETE,1314,2018,,,,,,,,,,,,,,,,,Luc Moreau,CNRS Lab. EDYTEM associé.,,
FR,TRE LA TETE,1314,2019,,,,,,,,,,,,,,,,,Luc Moreau,CNRS Lab. EDYTEM associé.,,
FR,TRE LA TETE,1314,2020,,,,,,,,,,,,,,,,,Luc Moreau,CNRS Lab. EDYTEM associé.,,
FR,TRE LA TETE,1314,2021,,,,,,,,,,,,,,,,,Luc Moreau,CNRS Lab. EDYTEM associé.,,
FR,TRE LA TETE,1314,2022,,,,,,,,,,,,,,,,,Luc Moreau,CNRS Lab. EDYTEM associé.,,
FR,TRE LA TETE,1314,2023,,,,,,,,,,,,,,,,,Luc Moreau,CNRS Lab. EDYTEM associé.,,
GE,BUBA,4561,1968,,19679999,,19689999,,3380.0,,,,,,,,,,,,,"Data from Dyurgerov, M.(2002): [5] For detailed reference information consult Dyurgerov's Appendix 1!","Mass-balance series re-assigned from Tbilisa (724) to Buba (4561) based on feedback from Levan Tielidze, NC Georgia."
GE,BUBA,4561,1969,,19689999,,19699999,,3440.0,,,,,,,,,,,,,"Data from Dyurgerov, M.(2002): [5] For detailed reference information consult Dyurgerov's Appendix 1!","Mass-balance series re-assigned from Tbilisa (724) to Buba (4561) based on feedback from Levan Tielidze, NC Georgia."
GE,BUBA,4561,1970,,19699999,,19709999,,3450.0,,,,,,,,,,,,,"Data from Dyurgerov, M.(2002): [5] For detailed reference information consult Dyurgerov's Appendix 1!","Mass-balance series re-assigned from Tbilisa (724) to Buba (4561) based on feedback from Levan Tielidze, NC Georgia."
GE,BUBA,4561,1971,,19709999,,19719999,,3415.0,,,,,,,,,,,,,"Data from Dyurgerov, M.(2002): [5] For detailed reference information consult Dyurgerov's Appendix 1!","Mass-balance series re-assigned from Tbilisa (724) to Buba (4561) based on feedback from Levan Tielidze, NC Georgia."
GE,BUBA,4561,1972,,19719999,,19729999,,3460.0,,,,,,,,,,,,,"Data from Dyurgerov, M.(2002): [5] For detailed reference information consult Dyurgerov's Appendix 1!","Mass-balance series re-assigned from Tbilisa (724) to Buba (4561) based on feedback from Levan Tielidze, NC Georgia."
GE,BUBA,4561,1973,,19729999,,19739999,,,,,,,,,,,,,,,,"Mass-balance series re-assigned from Tbilisa (724) to Buba (4561) based on feedback from Levan Tielidze, NC Georgia."
GE,BUBA,4561,1974,,19739999,,19749999,,3400.0,,,,,,,,,,,,,"Data from Dyurgerov, M.(2002): [5] For detailed reference information consult Dyurgerov's Appendix 1!","Mass-balance series re-assigned from Tbilisa (724) to Buba (4561) based on feedback from Levan Tielidze, NC Georgia."
GE,BUBA,4561,1975,,19749999,,19759999,,3510.0,,,,,,,,,,,,,"Data from Dyurgerov, M.(2002): [5] For detailed reference information consult Dyurgerov's Appendix 1!","Mass-balance series re-assigned from Tbilisa (724) to Buba (4561) based on feedback from Levan Tielidze, NC Georgia."
GE,BUBA,4561,1976,,19759999,,19769999,,3420.0,,,,,,,,,,,,,"Data from Dyurgerov, M.(2002): [5] For detailed reference information consult Dyurgerov's Appendix 1!","Mass-balance series re-assigned from Tbilisa (724) to Buba (4561) based on feedback from Levan Tielidze, NC Georgia."
GE,BUBA,4561,1977,,19769999,,19779999,,3430.0,,,,,,,,,,,,,"Data from Dyurgerov, M.(2002): [5] For detailed reference information consult Dyurgerov's Appendix 1!","Mass-balance series re-assigned from Tbilisa (724) to Buba (4561) based on feedback from Levan Tielidze, NC Georgia."
GE,BUBA,4561,1978,,19779999,,19789999,,,,,,,,,,,,,,,,"Mass-balance series re-assigned from Tbilisa (724) to Buba (4561) based on feedback from Levan Tielidze, NC Georgia."
GE,BUBA,4561,1979,,19789999,,19799999,,3410.0,,,,,,,,,,,,,"Data from Dyurgerov, M.(2002): [5] For detailed reference information consult Dyurgerov's Appendix 1!","Mass-balance series re-assigned from Tbilisa (724) to Buba (4561) based on feedback from Levan Tielidze, NC Georgia."
GE,BUBA,4561,1980,,19799999,,19809999,,3470.0,,,,,,,,,,,,,"Data from Dyurgerov, M.(2002): [5] For detailed reference information consult Dyurgerov's Appendix 1!","Mass-balance series re-assigned from Tbilisa (724) to Buba (4561) based on feedback from Levan Tielidze, NC Georgia."
GL,AMITSULOQ ICE CAP,232,1982,STR,19810901,19820531,19820831,,,,4,8,12,20,,,,,,,Geological Survey of Denmark and Greenland (then Greenlandic Geological Survey) and ASIAQ (then Greenland Technical Organization),"Ahlstrøm et al. (2007); Glacier Mass Balance Changes and Meltwater Discharge (selected papers from sessions at the IAHS Assembly in Foz do Iguaçu, Brazil, 2005), IAHS Press: Wallingford,107-115. In: Machguth et al. (2016), J. Glaciol.",Data compiled by H. Machguth (GEUS & UZH).
GL,AMITSULOQ ICE CAP,232,1983,STR,19820901,19830531,19830831,,,,4,8,12,20,,,,,,,Geological Survey of Denmark and Greenland (then Greenlandic Geological Survey) and ASIAQ (then Greenland Technical Organization),"Ahlstrøm et al. (2007); Glacier Mass Balance Changes and Meltwater Discharge (selected papers from sessions at the IAHS Assembly in Foz do Iguaçu, Brazil, 2005), IAHS Press: Wallingford,107-115. In: Machguth et al. (2016), J. Glaciol.",Data compiled by H. Machguth (GEUS & UZH).
GL,AMITSULOQ ICE CAP,232,1984,STR,19830901,19840531,19840831,,,,4,8,12,20,,,,,,,Geological Survey of Denmark and Greenland (then Greenlandic Geological Survey) and ASIAQ (then Greenland Technical Organization),"Ahlstrøm et al. (2007); Glacier Mass Balance Changes and Meltwater Discharge (selected papers from sessions at the IAHS Assembly in Foz do Iguaçu, Brazil, 2005), IAHS Press: Wallingford,107-115. In: Machguth et al. (2016), J. Glaciol.",Data compiled by H. Machguth (GEUS & UZH).
GL,AMITSULOQ ICE CAP,232,1985,STR,19840901,19850531,19850831,,,,4,8,12,20,,,,,,,Geological Survey of Denmark and Greenland (then Greenlandic Geological Survey) and ASIAQ (then Greenland Technical Organization),"Ahlstrøm et al. (2007); Glacier Mass Balance Changes and Meltwater Discharge (selected papers from sessions at the IAHS Assembly in Foz do Iguaçu, Brazil, 2005), IAHS Press: Wallingford,107-115. In: Machguth et al. (2016), J. Glaciol.",Data compiled by H. Machguth (GEUS & UZH).
GL,AMITSULOQ ICE CAP,232,1986,STR,19850901,19860531,19860831,,,,4,8,12,20,,,,,,,Geological Survey of Denmark and Greenland (then Greenlandic Geological Survey) and ASIAQ (then Greenland Technical Organization),"Ahlstrøm et al. (2007); Glacier Mass Balance Changes and Meltwater Discharge (selected papers from sessions at the IAHS Assembly in Foz do Iguaçu, Brazil, 2005), IAHS Press: Wallingford,107-115. In: Machguth et al. (2016), J. Glaciol.",Data compiled by H. Machguth (GEUS & UZH).
GL,AMITSULOQ ICE CAP,232,1987,STR,19860901,19870531,19870831,,,,4,8,12,20,,,,,,,Geological Survey of Denmark and Greenland (then Greenlandic Geological Survey) and ASIAQ (then Greenland Technical Organization),"Ahlstrøm et al. (2007); Glacier Mass Balance Changes and Meltwater Discharge (selected papers from sessions at the IAHS Assembly in Foz do Iguaçu, Brazil, 2005), IAHS Press: Wallingford,107-115. In: Machguth et al. (2016), J. Glaciol.",Data compiled by H. Machguth (GEUS & UZH).
GL,AMITSULOQ ICE CAP,232,1988,STR,19870901,19880531,19880831,,,,4,8,12,20,,,,,,,Geological Survey of Denmark and Greenland (then Greenlandic Geological Survey) and ASIAQ (then Greenland Technical Organization),"Ahlstrøm et al. (2007); Glacier Mass Balance Changes and Meltwater Discharge (selected papers from sessions at the IAHS Assembly in Foz do Iguaçu, Brazil, 2005), IAHS Press: Wallingford,107-115. In: Machguth et al. (2016), J. Glaciol.",Data compiled by H. Machguth (GEUS & UZH).
GL,AMITSULOQ ICE CAP,232,1989,STR,19880901,19890531,19890831,,,,4,8,12,20,,,,,,,Geological Survey of Denmark and Greenland (then Greenlandic Geological Survey) and ASIAQ (then Greenland Technical Organization),"Ahlstrøm et al. (2007); Glacier Mass Balance Changes and Meltwater Discharge (selected papers from sessions at the IAHS Assembly in Foz do Iguaçu, Brazil, 2005), IAHS Press: Wallingford,107-115. In: Machguth et al. (2016), J. Glaciol.",Data compiled by H. Machguth (GEUS & UZH).
GL,AMITSULOQ ICE CAP,232,1990,STR,19890901,19900531,19900831,,,,4,8,12,20,,,,,,,Geological Survey of Denmark and Greenland (then Greenlandic Geological Survey) and ASIAQ (then Greenland Technical Organization),"Ahlstrøm et al. (2007); Glacier Mass Balance Changes and Meltwater Discharge (selected papers from sessions at the IAHS Assembly in Foz do Iguaçu, Brazil, 2005), IAHS Press: Wallingford,107-115. In: Machguth et al. (2016), J. Glaciol.",Data compiled by H. Machguth (GEUS & UZH).
GL,BERSAERKERBRAE,4577,1963,,,,,,,,,,,,,,,,,,,"Pert (1971), Some glaciers of the Stauning Alper, Northeast Greenland, in Meddelelser om Grønland, Kommissionen for Videnskabelige Undersøgelser i Grønland, 1971. In: Machguth et al. (2016), J. Glaciol.",Data from the Programme for Monitoring of the Greenland Ice Sheet (PROMICE) were provided by the Geological Survey of Denmark and Greenland (GEUS) at http://www.promice.dk.
GL,CHRISTIAN ERICHSEN ICE CAP,3942,1949,FLO,19489999,,19499999,,,,,,,,,,,,,,,"Data from Cogley (2008, updated 2013) based on: Fristrup (1952); Geographical Review, 42, 87-97 p.",
GL,CHRISTIAN ERICHSEN ICE CAP,3942,1950,,,,,,,,,,,,,,,,,,,"Fristrup, B., Danish expedition to Peary Land 1947 - 1950, Geog. Rev., 42(1), 87-97, 1952. In: Machguth et al. (2016), J. Glaciol.",Index point data from the Programme for Monitoring of the Greenland Ice Sheet (PROMICE) were provided by the Geological Survey of Denmark and Greenland (GEUS) at http://www.promice.dk.
GL,FREYA,3350,1939,,,,,,,,,,,,,,,,,,,"Ahlmann, H. W., 1941, Studies in North-Eastern Greenland, Geografiska Annaler, 23, 145-209. In: Machguth et al. (2016), J. Glaciol.",Index point data from the Programme for Monitoring of the Greenland Ice Sheet (PROMICE) were provided by the Geological Survey of Denmark and Greenland (GEUS) at http://www.promice.dk.
GL,FREYA,3350,1940,,,,,,,,,,,,,,,,,,,"Ahlmann, H. W., 1941, Studies in North-Eastern Greenland, Geografiska Annaler, 23, 145-209. In: Machguth et al. (2016), J. Glaciol.",Index point data from the Programme for Monitoring of the Greenland Ice Sheet (PROMICE) were provided by the Geological Survey of Denmark and Greenland (GEUS) at http://www.promice.dk.
GL,FREYA,3350,2008,FLO,20070811,20080512,20080823,,1000.0,50.0,2,5,12,12,0.8247,0.2,4.4795,0.2,16.0,Bernhard Hynek,ZAMG,"Hynek et al. (2013, 2014): Mass balance monitoring on Freya Glacier. In: Jensen et al. (eds.): Zackenberg Ecological Research Operations, Annual Reports. Aarhus University, DCE – Danish Centre for Environment and Energy.",
GL,FREYA,3350,2009,FLO,20080823,,20090924,,800.0,50.0,2,5,11,12,2.1751,0.2,3.1291,0.2,41.0,Bernhard Hynek,ZAMG,"Hynek et al. (2013, 2014): Mass balance monitoring on Freya Glacier. In: Jensen et al. (eds.): Zackenberg Ecological Research Operations, Annual Reports. Aarhus University, DCE – Danish Centre for Environment and Energy.",
GL,FREYA,3350,2010,FLO,20090824,,20100821,>,1300.0,,1,100,14,14,0.3222,0.2,4.982,0.2,6.0,Bernhard Hynek,ZAMG,"Hynek et al. (2013, 2014): Mass balance monitoring on Freya Glacier. In: Jensen et al. (eds.): Zackenberg Ecological Research Operations, Annual Reports. Aarhus University, DCE – Danish Centre for Environment and Energy.",
GL,FREYA,3350,2011,FLO,20100821,,20110823,>,1300.0,,1,17,16,16,0.3052,0.2,4.999,0.2,6.0,Bernhard Hynek,ZAMG,"Hynek et al. (2013, 2014): Mass balance monitoring on Freya Glacier. In: Jensen et al. (eds.): Zackenberg Ecological Research Operations, Annual Reports. Aarhus University, DCE – Danish Centre for Environment and Energy.",
GL,FREYA,3350,2012,FLO,20110823,20120426,20120814,,750.0,50.0,1,6,17,17,2.274,0.3,3.0302,0.3,43.0,Bernhard Hynek,ZAMG,"Hynek et al. (2013, 2014): Mass balance monitoring on Freya Glacier. In: Jensen et al. (eds.): Zackenberg Ecological Research Operations, Annual Reports. Aarhus University, DCE – Danish Centre for Environment and Energy.",
GL,FREYA,3350,2013,FLO,20120814,20130505,20130814,>,1300.0,,1,30,15,15,0.1587,0.1,5.1455,0.1,3.0,Bernhard Hynek,ZAMG,"Hynek et al. (2013, 2014): Mass balance monitoring on Freya Glacier. In: Jensen et al. (eds.): Zackenberg Ecological Research Operations, Annual Reports. Aarhus University, DCE – Danish Centre for Environment and Energy.",
GL,FREYA,3350,2014,FLO,20130814,20140427,20140818,<,270.0,,0,1,2,37,5.0005,0.1,0.3037,0.1,94.0,Bernhard Hynek,ZAMG,,5.3042
GL,FREYA,3350,2015,FLO,20140818,20150506,20150817,,670.0,50.0,1,11,3,3,3.72,0.3,1.59,0.3,70.0,Bernhard Hynek,ZAMG,,5.3042
GL,FREYA,3350,2016,FLO,20150817,20160510,20160829,,950.0,50.0,1,2,7,7,0.781,0.5,4.5232,0.5,15.0,Bernhard Hynek,ZAMG,,5.3042
GL,FREYA,3350,2017,FLO,20160829,20170504,20170901,,700.0,100.0,1,1,1,1,3.2735,0.5,2.0307,0.5,62.0,Bernhard Hynek,ZAMG,,5.3042
GL,FREYA,3350,2018,FLO,20170901,20180425,20180912,<,200.0,0.0,0,0,2,2,5.304199999999999,0.0,0.0,0.5,100.0,Bernhard Hynek,"ZAMG, Univ. Graz",,
GL,FREYA,3350,2019,FLO,20180901,20190427,20190901,>,1300.0,0.0,0,0,1,1,0.26521,0.2,5.03899,0.2,5.0,Bernhard Hynek,"ZAMG, Univ. Graz",,
GL,FREYA,3350,2020,FLO,20190901,20200501,20200902,,1100.0,200.0,0,5,1,6,0.53042,0.2,4.773779999999999,0.2,10.0,Bernhard Hynek,"ZAMG, Univ. Graz",,
GL,FREYA,3350,2021,FLO,20200902,20210501,20210830,>,1300.0,200.0,0,5,1,6,0.26521,0.2,5.03899,0.2,5.0,Bernhard Hynek,"ZAMG, Univ. Graz",,
GL,FREYA,3350,2022,FLO,20210906,20220428,20220915,,900.0,100.0,0,0,7,7,0.6,0.3,4.9350000000000005,0.3,10.840108401084,Bernhard Hynek,ZAMG,,
GL,FREYA,3350,2023,FLO,20220916,20230429,20230826,,1000.0,100.0,0,0,1,0,0.3,0.2,5.235,0.2,5.420054200542,Bernhard Hynek,Geosphere Austria,,
GL,GLACIER 33,4245,1982,,,,,,,,,,,,,,,,,,Geological Survey of Denmark and Greenland (then Greenlandic Geological Survey),"Braithwaite, R. (1989); The Geological Survey of Greenland, 1989, 89, 49. In: Machguth et al. (2016), J. Glaciol.",Index point data compiled by H. Machguth (GEUS & UZH).
GL,GLACIER 33,4245,1983,FLO,19820901,19830512,19830907,,,,0,4,0,4,,,,,,,Geological Survey of Denmark and Greenland (then Greenlandic Geological Survey),"Braithwaite, R. (1989); The Geological Survey of Greenland, 1989, 89, 49. In: Machguth et al. (2016), J. Glaciol.",Index point data compiled by H. Machguth (GEUS & UZH).
GL,GLACIER 33,4245,1984,FLO,19830907,19840611,19840904,,,,0,6,0,6,,,,,,,Geological Survey of Denmark and Greenland (then Greenlandic Geological Survey),"Braithwaite, R. (1989); The Geological Survey of Greenland, 1989, 89, 49. In: Machguth et al. (2016), J. Glaciol.",Data compiled by H. Machguth (GEUS & UZH).
GL,GLACIER 33,4245,1985,FLO,19840904,19850531,19850902,,,,0,8,0,8,,,,,,,Geological Survey of Denmark and Greenland (then Greenlandic Geological Survey),"Braithwaite, R. (1989); The Geological Survey of Greenland, 1989, 89, 49. In: Machguth et al. (2016), J. Glaciol.",Data compiled by H. Machguth (GEUS & UZH).
GL,GLACIER 33,4245,1986,FLO,19850902,19860529,19860904,,,,0,3,0,3,,,,,,,Geological Survey of Denmark and Greenland (then Greenlandic Geological Survey),"Braithwaite, R. (1989); The Geological Survey of Greenland, 1989, 89, 49. In: Machguth et al. (2016), J. Glaciol.",Data compiled by H. Machguth (GEUS & UZH).
GL,GLACIER 33,4245,1987,FLO,19860904,19870622,19870824,,,,0,6,0,6,,,,,,,Geological Survey of Denmark and Greenland (then Greenlandic Geological Survey),"Braithwaite, R. (1989); The Geological Survey of Greenland, 1989, 89, 49. In: Machguth et al. (2016), J. Glaciol.",Data compiled by H. Machguth (GEUS & UZH).
GL,GLACIER 33,4245,1988,,,,,,,,,,,,,,,,,,Geological Survey of Denmark and Greenland (then Greenlandic Geological Survey),"Braithwaite, R. (1989); The Geological Survey of Greenland, 1989, 89, 49. In: Machguth et al. (2016), J. Glaciol.",Index point data compiled by H. Machguth (GEUS & UZH).
GL,HANS TAUSEN ICE CAP,1618,1975,,,,,,,,,,,,,,,,,,,"Clausen et al. (2001), Geoscience, vol. 39, Danish Polar Center. In: Machguth et al. (2016), J. Glaciol.",Index point data only. Data from the Programme for Monitoring of the Greenland Ice Sheet (PROMICE) were provided by the Geological Survey of Denmark and Greenland (GEUS) at http://www.promice.dk.
GL,HANS TAUSEN ICE CAP,1618,1992,,,,,,,,,,,,,,,,,,,"Clausen et al. (2001), Geoscience, vol. 39, Danish Polar Center. In: Machguth et al. (2016), J. Glaciol.",Index point data only. Data from the Programme for Monitoring of the Greenland Ice Sheet (PROMICE) were provided by the Geological Survey of Denmark and Greenland (GEUS) at http://www.promice.dk.
GL,HANS TAUSEN ICE CAP,1618,1993,,,,,,,,,,,,,,,,,,,"Clausen et al. (2001), Geoscience, vol. 39, Danish Polar Center. In: Machguth et al. (2016), J. Glaciol.",Index point data only. Data from the Programme for Monitoring of the Greenland Ice Sheet (PROMICE) were provided by the Geological Survey of Denmark and Greenland (GEUS) at http://www.promice.dk.
GL,HANS TAUSEN ICE CAP,1618,1994,,,,,,,,,,,,,,,,,,,"Clausen et al. (2001), Geoscience, vol. 39, Danish Polar Center. In: Machguth et al. (2016), J. Glaciol.",Index point data only. Data from the Programme for Monitoring of the Greenland Ice Sheet (PROMICE) were provided by the Geological Survey of Denmark and Greenland (GEUS) at http://www.promice.dk.
GL,HANS TAUSEN ICE CAP,1618,1995,,19940804,,19950816,,700.0,,14,,11,,,,,,,,,,Index point data only.
GL,HARE,3965,1994,,,,,,,,,,,,,,,,,,,"Reeh et al. (1994), in EXPRESS REPORT: Eastern North Greenland and North-East Greenland, Grønlands Geologisk Undersøgelse. In: Machguth et al. (2016), J. Glaciol.",Index point data from the Programme for Monitoring of the Greenland Ice Sheet (PROMICE) were provided by the Geological Survey of Denmark and Greenland (GEUS) at http://www.promice.dk.
GL,HARE,3965,1995,FLO,19940725,19950623,19950817,,700.0,30.0,14,14,14,14,109.0,4.0,16.0,4.0,87.0,,Geological Survey of Denmark and Greenland (then Greenlandic Geological Survey),"Olesen, O. B.; Reeh, N. & Braithwaite, R. B. (1995); Mass balance and related topics of the Greenland ice sheet; Report of the 5th workshop, 1995, 95, 89-96",Data compiled by H. Machguth (GEUS & UZH).
